address,categories/0,city,countryCode,isAdvertisement,isLocalGuide,name,publishAt,publishedAtDate,stars,text,totalScore,language,sentiment
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,johirul Islam,5 months ago,2024-04-14T04:04:27.206Z,,See,4.5,et,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Yahya Alaskar,a year ago,2023-01-20T13:18:52.257Z,,Amazing and wonderful project,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Tauseef Ishaq,6 months ago,2024-03-08T05:19:06.883Z,,Awesome,4.5,af,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Abdulrazaq Alenazi,a year ago,2023-09-24T17:18:02.657Z,,Amazing,4.5,sw,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Yasser A,a year ago,2023-09-10T12:07:27.210Z,,The best place in the world,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Elton Kadriu,2 months ago,2024-07-30T20:20:51.394Z,,Part of NEOM,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,ZU Khan,11 months ago,2023-10-10T15:51:44.603Z,,Still Under construction,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,mustafa ayead,a year ago,2022-12-06T06:08:52.700Z,,Very nice,4.5,pl,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,attari saif ali 92,8 months ago,2024-01-11T15:40:43.058Z,,Fantastic,4.5,it,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,VIJIKUMAR D,9 months ago,2023-12-15T05:14:03.389Z,,Works are in progress..,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,wasif Raza,9 months ago,2023-12-16T12:06:36.851Z,,Nice experience,4.5,ro,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Raja Arslan Janjua,a year ago,2023-09-23T16:24:07.996Z,,Very excellent,4.5,ca,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Mohamed Azar,a year ago,2023-08-24T17:28:19.037Z,,Awesome,4.5,af,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Md Mahmudul Haque,a year ago,2023-04-10T06:16:00.302Z,,Good,4.5,so,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,MOHAMED M,a year ago,2023-03-06T12:22:45.929Z,,Perfect,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Ibrahim Hussain,a year ago,2023-06-04T02:12:48.754Z,,Eye catching,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Faizan Khan,a year ago,2023-01-15T19:52:19.892Z,,good,4.5,so,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Antonio Parejo,2 months ago,2024-07-24T09:10:38.635Z,,Yo estoy ahora mismo en Neom sandala y solo decir que esto es una pasada!!!!!! El día que se termine va ser precioso,4.5,es,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Abdullah Alatawi,3 months ago,2024-06-20T23:29:56.877Z,,"جزيرة سندالة، جزء من مشروع نيوم في البحر الأحمر، تعد وجهة سياحية فاخرة مع منتجعات، ملاعب جولف، ومرسى لليخوت. تركز على الاستدامة البيئية وتقديم فرص استثمارية، مما يعزز الاقتصاد ويوفر فرص عمل، في إطار رؤية المملكة 2030 لتعزيز السياحة.

Sindalah Island, part of the NEOM project in the Red Sea, is a luxury tourist destination featuring resorts, golf courses, and a marina. It focuses on environmental sustainability and offers investment opportunities, boosting the economy and providing jobs, aligning with Saudi Arabia's Vision 2030 to enhance tourism.",4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,mazon elmazon,a month ago,2024-08-04T05:45:39.152Z,,سيكون مزار سياحي ممتاز حال الانتهاء منه,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,عـيــد ٠,8 months ago,2024-02-01T15:08:17.401Z,,ستكون من أجمل الأماكن السياحية هذي صور وهم لسى والمشروع قائم,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Abdulaziz,a year ago,2022-10-11T18:37:45.124Z,,"جزيرة سنداله فخمه وراقيه جدا و هي إحدى جزر نيوم في البحر الأحمر

والاجمل انه فيها شاطيء نسائي خاص بس للاسف الوقت كان قصير وماقدرت اصوره قبل وصول نزلاء الكروز

جزيرة سندالة إحدى محطات رحلات کروز سیلقر سبريت المميزة

الجزيرة التي ستزورها لأول مرة في المملكة ، تضم قائمة منوعة من الأنشطة والمواقع التي يمكنك زيارتها ، وستحظى في الجزيرة بوقت مستقطع من الاسترخاء والتمتع بالمناظر الطبيعية الخلابة المطاعم تناول أشهى الأطباق التي يعدها طهاتنا في مطاعم حائزة على نجمة ميشلان وأنت تتأمل منظر الغروب الساحر على شاطئ سندالة البيت الشاطئي - بيتش هاوس - النادي الشاطئي

ولقضاء أوقات لاتنسى في واحدة من جزر البحر الأحمر الساحرة

يمكنك الاسترخاء في الجلسات الداخلية أو الخارجية المطلة على الشاطئ ،

والاستمتاع بنسيم البحر ، والسباحة والاستلقاء تحت أشعة شمس البحر الأحمر .

تضم الجزيرة مجموعة من الكبائن الملكية التي توفر لكم الخصوصية العالية والمرافق المهينة لعطلة فاخرة .",4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,المملكة,a year ago,2022-11-01T16:09:12.246Z,,"ستكون جزيرة سندالة في ⁧‫#نيوم‬⁩ واحدة من أولى الوجهات الرئيسية التي ستفتح في نيوم.

جزيرة سنداله في ⁧‫#نيوم‬⁩ احد اجمل الجزر في ⁧‫#السعودية‬⁩ وستحتوي على عدة فنادق من ضمنها الفورسيزون بالإضافة الى 3 منتجعات فاخرة و نادي الغولف و نادي الشاطئ و نادي اليخوت .

تعتبر ضمن جزر نيوم ومن المتوقع تدشينها في سنة 2023",4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,KOD 4,5 months ago,2024-04-08T07:17:37.063Z,,يارب اتوظف في احد البنوك فيها دعواتكم لي اللي يشوف التعليق يعطيني لايك عشان اتذكر الكلام هذا,4.5,ar,LABEL_0
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,EM ON,a month ago,2024-08-16T17:42:49.269Z,,Neom sindala island,4.5,tr,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Mrs. Racz,7 months ago,2024-02-04T03:51:18.573Z,,"Wie Fake ist diese Bewertung hier? 99% der Rezensionen geben volle Punkte mit der Begründung das es „eines Tages mal toll sein wird- vorausgesetzt sie kommen es besuchen“! Was soll das hier?????? Der Ort scheint noch gar nicht eröffnet und hat schon so viele Bewertungen, Bilder sind Computeranimiert, totale Irreführung!",4.5,de,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,آيرين 506,4 months ago,2024-05-22T05:45:34.175Z,,اتمنى من ولي عهدنا يستثمر في جزيرة سنداله و تيران و صنافير و يحط بينهم جسور و يفتح السياحة فيها,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,محمد العقبي,5 months ago,2024-04-14T13:58:35.723Z,,من أجمل الجزر السعودية جزيرة سنداله One of the most beautiful islands in Saudi Arabia is Sandalah Island,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Mohammed Taher,a year ago,2022-11-21T03:19:42.172Z,,روعة المكان والمناظر الطبيعية الخلابة,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,عبدالرحمن القحطاني,5 months ago,2024-04-28T12:02:19.194Z,,اول ما يخلص المشروع ان شاء الله ؏ خير اول الزائرين او المقيمين ليش لا ‍♂️,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,صقر جرااح,2 months ago,2024-07-11T09:53:36.187Z,,مازال تحت الانشاء ،،،واعتقد انه سوف يكون جميلاً في المستقبل القريب,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,محمدابو الحاج,2 weeks ago,2024-09-14T15:02:28.605Z,,المكان به عمل لم  يكتمل حتي الان,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,يوسف أمجد,3 months ago,2024-06-10T07:52:37.556Z,,بعد انتهاء المشروع ستكون صرح عالمي,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,محمد Alshamri,a month ago,2024-08-07T20:51:14.848Z,,لمشروع نيوم الله يكمله ويجيبه على خير,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,ذيب الفندي,3 weeks ago,2024-09-10T06:47:29.285Z,,اطيب فته ومسبه باكلها في فيينا,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Asha,3 months ago,2024-06-10T18:00:13.430Z,,انا جدا متحمس للمشروع الرهيب سنداله,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,حقل تبوك,6 months ago,2024-03-28T19:31:59.508Z,,مشروع جديد بداية الازدهار النتيجه غير متوقعه مشروع الخيال,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,"Dr. Ahmad M Ubidy, Ph.D",a year ago,2023-01-06T03:34:36.170Z,,جزيرة سندالة، أولى وجهات نيوم للسياحة البحرية وعنوانُ الفخامة في البحر الأحمر. تحتضن هذه الجزيرة مرسى، ونادياً لليخوت، ومطاعم راقية، وفنادق فخمة، بمعايير عالمية تُرضي جميع الأذواق. ستفتح هذه الوجهة الجديدة أبوابها أمام الزوار قريباً.,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,RTM,a year ago,2022-12-05T18:04:06.883Z,,ستكون سنداله جاهزة ل استقبال الزوار بالكامل في حلول عام ٢٠٢٤ ، وهي تعبتر جزيرة راقية كل شي فيها راقي انصح بزيارتها,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Fahad Neom,a week ago,2024-09-26T11:01:40.951Z,,حقاً ستعانق الخيال,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Sebastian,2 months ago,2024-07-18T00:46:53.122Z,,Espero que este proyecto continue,4.5,es,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,عبدالرحمن البشيري,a year ago,2022-12-06T03:51:08.784Z,,"جزيرة ⁧‫سندالة‬⁩

‏تعتبر جزيرة سندالة التي تبلغ مساحتها 840,000م² اول جزيرة في ⁧‫#نيوم‬⁩ يتم بدء العمل على تطويرها في العام 2021، ومن العام 2021 الى العام 2022 فقد قطعت اعمال الانشاءات في الجزيرة شوطا كبيرا وتم الانتهاء من أجزاء كبير من ملعب الغولف الذي سيقدم تجربة فريدة للزوار.",4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,منتجع اعمار الفندقي لسياحه,2 months ago,2024-07-04T08:37:55.678Z,,‏موقع جميل جدا وامستنان,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,it's Soso,9 months ago,2023-12-26T18:12:36.553Z,,رائعه أن شاء الله اقوم بزيارتها,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Ahmed Sweed,2 weeks ago,2024-09-13T15:22:23.062Z,,جزيرة جميله جدا,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Manuel7ak,7 months ago,2024-02-14T09:26:22.886Z,,"Fake! Non esiste niente, anzi, forse il progetto sembra essere fallito.",4.5,it,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Abdullah Oufi,a year ago,2023-09-20T20:24:11.915Z,,"La isla de Sandala es una de las islas del Mar Rojo, y es uno de los primeros destinos de NEOM para el turismo de lujo en el mar Rojo, con clubes náuticos y yates.",4.5,es,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Yakzan El Set,4 months ago,2024-05-30T05:52:18.762Z,,من أجمل الأماكن فى المملكة,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,سلطان العسيري,9 months ago,2023-12-10T11:07:19.405Z,,اتمنى ان يكون لذوي الاحتياجات الخاصة خصم وعروض لهم ولذويهم من الدرجه الاولى يارب تكون,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Abdalla Ali Ali,7 months ago,2024-02-18T09:18:11.866Z,,مكان سوف يكون مذهل في السنين القادمه,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,عيسى الحميري,a year ago,2022-12-05T09:42:07.642Z,,"(خبر بتاريخ ٢٠٢٢/١٢/٥م)
‏⁧‫#عاجل‬⁩:
‏سمو ⁧‫#ولي_العهد‬⁩ يعلن عن جزيرة ⁧‫#سندالة‬⁩ أولى وجهات ⁧‫#نيوم‬⁩ للسياحة البحرية الفاخرة ونوادي اليخوت على البحر الأحمر.
‏⁧‫ سمو ⁧‫#ولي_العهد‬⁩: ستبدأ ⁧‫#سندالة‬⁩ باستقبال الزائرين في مطلع العام 2024م، وستقدم موسماً جديداً في جدول رحلات اليخوت الفاخرة والإبحار.",4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,رؤية 2030 -,11 months ago,2023-10-12T02:07:35.741Z,,اجمل جزيرة رأيتها ويوجد الكثير من الجزر الجميلة والشواطئ رائعة ويوجد الكثير من الجزر الجميلة,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Malik Khalid,6 months ago,2024-03-25T19:35:31.089Z,,تجربة مميزة وخدمات الموظفين ممتازة,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Ali Mussad,2 months ago,2024-07-05T14:31:07.817Z,,روية 2030 السعودية العظمى,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Ammar Abayazied,5 months ago,2024-04-26T07:12:03.911Z,,مزار سياحي جميل,4.5,fa,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,tsg g,9 months ago,2023-12-14T14:52:25.841Z,,اجمل مافيها عمل الشباب السعودي الكفاءات القادمة بارك الله في جهودهم,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Rakan Alajmi,a year ago,2022-12-21T08:38:54.671Z,,"مكان رائع وجميل لعشاق البحر والاجواء الخلابه ،

للاستفسار :
 +96594101009",4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,ابو زياد الحربي,a year ago,2022-12-05T09:06:19.185Z,,من اجمل الجزر  طبيعة و جمال سبحان الله لا يوصف وجهه سياحية تضاف الي وجهات السياحة العربية و العالمية البحرية الله يعز حكومتنا الرشيدة,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,سحاري حسين,a year ago,2022-12-05T16:41:05.969Z,,مستقبل السياحة الفاخرة,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,ياسر الاسمري,11 months ago,2023-10-15T20:07:11.059Z,,الحمدالله صار عندنا جزر تقدر تروح لها وتاخذ فترت نقاهه فيها ولا تسافر بعيد,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Mohammed Yousef,a year ago,2023-06-26T22:58:24.127Z,,جميلة و مستقبل مشرق باذً لله ومزالة في طور التطوير,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,mansour elhegairy,a year ago,2023-01-22T06:04:08.228Z,,"جزيره سنداله اخدث جزيره في الشرق الاوسط
تتمتع بجوها الجميل المعتدل وهي قريبه من شرم الشيخ.",4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Mohammed Hassan,a year ago,2023-09-18T20:04:27.208Z,,"جزيره سنداله
مهندس تخريم كور
موجود في جزيره سنداله
بتوفيق أن شاء الله
٠٥٦٥٢٣٦٩٦٦",4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,a q,a year ago,2023-01-04T00:23:14.267Z,,نيوم مشروع جاري العمل فيه وبعد الانتهاء من  العمل  سيضاهي اكبر مدن العالم مع العلم اني عملت في المشروع لمده شهر مع الغواصيين لعمل دراسات لنيوم,4.5,ar,LABEL_1
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,ترند السعودية,a year ago,2023-09-13T04:01:11.531Z,,من افضل الجزر اللي زرتها في حياتي وراح اكرر الزيارة لها مستقبلاً,4.5,ar,LABEL_1
