islocalguide,name,stars,text,totalscore,year,month,day,stars_normalized,totalscore_normalized,categories_Animal park,categories_Aquarium,categories_Beach,categories_Cultural center,categories_Event venue,categories_Heritage preservation,categories_Historical landmark,categories_Mosque,categories_Mountain peak,categories_NaN,categories_Park,categories_Resort hotel,categories_Restaurant,categories_Seasonal goods store,categories_Shopping mall,categories_Theme park,categories_Tourist attraction,city_Dhahran,city_Jeddah,city_NaN,city_Neom,city_Riyadh
1,Kasim Shah,5.0,"My family and I stayed in the chalet for 3 nights.

The size of the chalet was perfect for my family and it was well furnished.

The resort itself is amazing. Almost everything is available onsite, from outdoor play areas to a cafe and restaurants.

I hope to return here again, definitely worth experiencing.",NaN,2023.0,11.0,29.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Noim Chowdhury,5.0,There everything is over all too much good and the environment is enjoyable .,NaN,2023.0,8.0,30.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Mohsin Siddique,5.0,"The resort overall was excellent with great service. A few points to note, the spa was advertised as free however the sauna and jacuzzi were very expensive, hiring buggies and bikes was also extremely expensive. We expected this to be more affordable considering the prices paid for both villas.",NaN,2024.0,1.0,9.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,f zak,4.0,"Had a company event at the resort. The food was good, facilities well maintained and we had a great time.",NaN,2023.0,12.0,2.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Mouaz Al Mahayni,5.0,Amazing resort  and Mr. Ali at the reception was awsome guy very helpful and welcomeing,NaN,2024.0,1.0,12.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Rumaan Zaveri,5.0,"Visited recently, loved the experience! always a top destination on my list to chill, relax and get some time away from the routine life. Highly recommended! Food,staff, service are all excellent.",NaN,2023.0,2.0,27.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Bim Opeña,5.0,"The resort was nice and quiet good for a relaxing getaway. The villas are also clean and spacious. You can cook at the villa or you can also order food from their resort services. It also has a mini zoo, separate pool and beach access for females and males.",NaN,2024.0,1.0,5.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Roel Baruc,5.0,Very wonderful place and the reception very accommodating specially Ms. Layali she is very nice.,NaN,2023.0,12.0,16.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,John Basem,5.0,"Very good vacation in this hotel.I live in Egypt and I know what’s mean a very good hotel. I came here with my family.The food is good here,every time i can find some food at the territory of the hotel.A lot of restaurants here.Everyday we have active programs on the beach.Darts,volleyball,bocha and dance lessons.Aser is very good dancer ,his lessons are amazing,his vibe is good also.All of animation team are friendly and very kind.",NaN,2024.0,1.0,29.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,tasneem bux,5.0,Amazing place to visit. We had so much of fun. Food was also amazing. On a whole it's well worth the 1 hour drive and definitely worth the price you pay.,NaN,2022.0,5.0,29.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Sightsee03073500511,NaN,"Best animation team ever, they move every where any where you will find them to make you have real fun |Stas sarah acer shiko olige every one of them  give the real meaning of  my kids don't like to go home for having fun with them for first time ever .",NaN,2024.0,2.0,7.0,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,caribou lover,5.0,"Resort with a lot of activities, clean, safe, welcomed stuff
Big thanks to Mr Salah",NaN,2024.0,1.0,2.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Hamza Ihsan,4.0,Swimming pool was awesome. Restaurant was amazing. Fun game room.,NaN,2023.0,12.0,29.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Nur Ashikin,5.0,Nice stay...thanks to sukina for helping us...food are awesome!,NaN,2023.0,12.0,29.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Zaid Muneer,5.0,Excellent resort with a lot of activities for the younger ones and the young at heart !!,NaN,2024.0,1.0,11.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,anwar bahraq,5.0,One of the best resorts and a great place to spend away from the city bustling. Peace tranquillity and the view is mesmerising,NaN,2023.0,6.0,20.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Azeem Khan,5.0,Nice place to visit with family and friends,NaN,2023.0,12.0,8.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Khawla A,5.0,"It’s a very good place, they have some activities that we enjoyed a lot.
Clean ✅, and great service ✅.",NaN,2022.0,2.0,4.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,M Mashraqi,2.5,"Compared to price they charge, it doesn’t worth it. Yes It’s very nice place BUT UNFORTUNATELY I NEVER SEEN VERY BAD HOUSEKEEPING-SERVICE LIKE WHAT IM SEEING IN THIS RESORT. They don’t really clean when you ask them to do so even though it’s their routine job!
It’s just ridiculous!!",NaN,2023.0,2.0,13.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,almas kasim,4.0,"Loved the place but we went on a wrong day wrong season..
It was rainy most of the time so couldn’t enjoy the beach part at all.. would love to visit again",NaN,2021.0,6.0,4.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Munira Ansari,4.0,"A Blissful Escape:- Dana Beach Resort

I recently had the pleasure of staying at Dana Beach Resort and I must say, it was an absolutely delightful experience. The breathtaking scenery, and a range of wonderful amenities like swimming pool, club house, horse riding, beach garden, cycling, spa, kids zone and much more.

Nestled along the pristine coastline, dana beach resort boasts an idyllic location that offers a perfect blend of natural beauty and convenience. The resort is situated on a secluded stretch of white sandy beach, providing guests with breathtaking views of the sparkling azure waters and gentle ocean breeze.

The accommodation options at are nothing short of exceptional. Whether you opt for a beachfront(sunset/sunrise) villa, a suite, or a cozy chalet room, each room is designed with utmost comfort and elegance in mind. The spacious and well-appointed rooms feature modern amenities, plush bedding, and private balconies or terraces that offer stunning views of either the ocean or the resort’s beautiful gardens. The attention to detail in the room decor reflects the resort’s commitment to providing a luxurious and memorable stay for its guests.

The resort offers a variety of dining options, ranging from casual beachfront eateries to elegant fine dining restaurants. From international cuisine to authentic local dishes.

This beach resort is a true gem. Whether you are seeking a romantic getaway, a family vacation, or a peaceful retreat, Dana Beach Resort offers an unparalleled experience that will leave you feeling rejuvenated and longing to return. I highly recommend this resort to anyone looking for a blissful escape from the hustle and bustle of everyday life.",NaN,2024.0,3.0,7.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Humam Abusitta,4.0,"Amazing place with a variety of activities to choose from for all ages. The rooms could have had an additional bathroom, but all in all, they were very nice villas.",NaN,2023.0,4.0,23.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,R K,5.0,"Awesome place to spend your holidays, little bit expensive",NaN,2023.0,9.0,11.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Mariam Khabouchay,3.0,"I came to enjoy the ladies beach and pool. The staff were nice and the food was good. The problem is that there are no clean changing rooms and only 4 showers for the whole ladies area. It seems that there are no cleaners available. Also there are no life guards. It says no smoking but many ladies were smoking on the beach and vaping near the pool. Because of the lack of staff, there’s nobody there to say something",NaN,2023.0,8.0,27.0,0.20000000000000018,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Tarek Shaarawy,5.0,Great view and none invasive service.. perfect for a quality and relaxation time for individuals and families.. especially off summer season.,NaN,2021.0,12.0,10.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,No one Lol,4.0,everything was amazing except the restaurants. there’s only 3 and the one in the dana club forgot my order and don’t bring it. otherwise everything was amazing as i would also like to thank jaheed for his help in everything.,NaN,2023.0,5.0,3.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Half Moon,4.0,"Nice resorts put far and higher prices than others has one cafe , restaurant and small play zone for kids they have website to visit",NaN,2021.0,12.0,29.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Ytweqq,5.0,I came here around 2022 September 26 /27 it was the best place we were a full family with a lot of people and cars they were my aunts and we were a lot of people  11 boys and 11-14 girls we came with 4 cars hah we caused a lot of trouble sorry we acted we didn’t know each other so the place won’t charge us more money and we stayed in 2 chalets i think sunset or sunrise idk it was a cheap one 1 chalet was for me and my family and some of my cousins came over to us to stay because their chalet is so full we went to a boat it was so fun and even let us play songs in the Bluetooth speaker we had so much fun we went to the buffet and zoo and playground we even let the kids stay in the kids pool and go anywhere we want we come back to them  and they are safe and lifeguards help them a lot also a lot of foreigns work there they even toured us in a chalet that’s being built and it was so luxurious also we are coming again this year with 4 cars and up to 25-29 people hope u are okay with it lol we are coming in. This year date September 26 or 27 I don’t know when they are going but they said in September we’ll go,NaN,2023.0,6.0,14.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Yaser Al Obaidi,5.0,Very nice beach resort at Halfmoon bay,NaN,2023.0,11.0,16.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,David Slatter,5.0,Absolutely beautiful place and excellent customer service,NaN,2023.0,9.0,21.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Aman Khan,5.0,Nice weekend get away with family and friends.,NaN,2023.0,11.0,2.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
